,Rnd,Pick,Tm,Player,Pos,Age,Yrs,Yrs_Starter,wAV,dAV,Games,College,Drafted,wAVpG,dAVpG,Cap,AV_percentile,fit_wAVpG
2579,2,36,MIA,Jevon Holland,S,21,3,2,15,15,45,Oregon,2021,0.3333333333333333,0.3333333333333333,0.792609830260854,90.2,0.28062004733873935
2583,2,40,ATL,Richie Grant,DB,23,3,1,12,12,50,Central Florida,2021,0.24,0.24,0.7506684550096423,72.7,0.26939311741381344
2586,2,43,LVR,Tre'von Moehrig,S,22,3,2,14,14,49,TCU,2021,0.2857142857142857,0.2857142857142857,0.7122930427335836,82.6,0.26137904238157716
2587,2,44,DAL,Kelvin Joseph,DB,20,3,0,2,2,31,Kentucky,2021,0.06451612903225806,0.06451612903225806,0.6986964685204957,20.6,0.2587833805789509
2590,2,47,LAC,Asante Samuel Jr.,DB,21,3,2,12,12,46,Florida St.,2021,0.2608695652173913,0.2608695652173913,0.656839604369039,77.6,0.2512191270110132
2608,3,65,JAX,Andre Cisco,DB,21,3,1,15,15,47,Syracuse,2021,0.3191489361702128,0.3191489361702128,0.466380538987196,88.7,0.21241823790431272
2614,3,71,NYG,Aaron Robinson,DB,23,2,0,2,2,11,Central Florida,2021,0.18181818181818182,0.18181818181818182,0.4592582331105415,59.0,0.20179133639039937
2617,3,74,WAS,Benjamin St-Juste,DB,23,3,1,9,9,37,Minnesota,2021,0.24324324324324326,0.24324324324324326,0.4556970801722141,73.3,0.1968725778254251
2619,3,76,NOR,Paulson Adebo,CB,22,3,2,16,16,45,Stanford,2021,0.35555555555555557,0.35555555555555557,0.4533229782133293,92.4,0.19373388111965253
2623,3,80,LVR,Divine Deablo,DB,23,3,0,14,14,40,Virginia Tech,2021,0.35,0.35,0.4485747742955596,91.9,0.1877824235868555
2642,3,99,DAL,Nahshon Wright,DB,22,3,0,2,2,32,Oregon St.,2021,0.0625,0.0625,0.4260208056861534,20.0,0.16488097806555518
2643,3,100,TEN,Elijah Molden,DB,22,3,0,7,7,33,Washington,2021,0.21212121212121213,0.21212121212121213,0.424833754706711,66.3,0.1638964112416915
2644,3,101,DET,Ifeatu Melifonwu,DB,22,3,0,5,5,34,Syracuse,2021,0.14705882352941177,0.14705882352941177,0.4236467037272686,50.0,0.1629317427670296
2645,3,102,SFO,Ambry Thomas,DB,21,3,0,5,5,42,Michigan,2021,0.11904761904761904,0.11904761904761904,0.4224596527478262,41.8,0.161986661371254
2647,3,104,BAL,Brandon Stephens,CB,23,3,1,13,13,48,SMU,2021,0.2708333333333333,0.2708333333333333,0.4200855507889413,79.9,0.16015401473509988
2651,4,108,ATL,Darren Hall,CB,21,2,1,4,4,31,San Diego St.,2021,0.12903225806451613,0.12903225806451613,0.4153373468711716,44.9,0.15671007051554775
2666,4,123,PHI,Zech McPhearson,DB,23,2,0,2,2,33,Texas Tech,2021,0.06060606060606061,0.06060606060606061,0.3975315821795352,19.6,0.14611330755403945
2668,4,125,MIN,Camryn Bynum,CB,23,3,1,14,14,48,California,2021,0.2916666666666667,0.2916666666666667,0.3951574802206503,83.7,0.14493990131549805
2673,4,130,LAR,Robert Rochell,DB,23,3,0,3,3,37,Central Arkansas,2021,0.08108108108108109,0.08108108108108109,0.3892222253234382,28.3,0.14221297883664458
2679,4,136,ARI,Marco Wilson,CB,22,3,2,12,12,44,Florida,2021,0.2727272727272727,0.2727272727272727,0.3820999194467837,80.4,0.13928573579991038
2680,4,137,SEA,Tre Brown,CB,23,3,0,4,4,26,Oklahoma,2021,0.15384615384615385,0.15384615384615385,0.3809128684673412,51.8,0.13883010186642064
2686,4,143,LVR,Tyree Gillespie,S,23,2,0,1,1,14,Missouri,2021,0.07142857142857142,0.07142857142857142,0.3737905625906866,23.5,0.13626141210257153
2689,5,146,NYJ,Jamien Sherwood,DB,21,3,0,5,5,39,Auburn,2021,0.1282051282051282,0.1282051282051282,0.3702294096523594,44.6,0.13506920466600902
2695,5,152,DEN,Caden Sterns,DB,21,3,0,3,3,21,Texas,2021,0.14285714285714285,0.14285714285714285,0.3631071037757048,48.7,0.13282704319102195
2697,5,154,NYJ,Michael Carter,S,22,3,0,9,9,47,Duke,2021,0.19148936170212766,0.19148936170212766,0.36073300181682,61.9,0.1321126745917769
2703,5,160,BAL,Shaun Wade,CB,22,3,0,3,0,20,Ohio St.,2021,0.15,0.0,0.3536106959401653,50.8,0.1300337621959624
2706,5,163,WAS,Darrick Forrest,S,22,3,1,6,6,30,Cincinnati,2021,0.2,0.2,0.3500495430018381,63.7,0.1290150069060208
2707,5,164,DEN,Jamar Johnson,DB,21,1,0,0,0,3,Indiana,2021,0.0,0.0,0.3488624920223957,7.9,0.12867641347511716
2708,5,165,IND,Shawn Davis,DB,22,1,0,0,0,1,Florida,2021,0.0,0.0,0.3476754410429532,7.9,0.12833779709322657
2709,5,166,CAR,Keith Taylor,DB,22,2,0,4,4,34,Washington,2021,0.11764705882352941,0.11764705882352941,0.3464883900635108,41.1,0.12799884649003324
2710,5,167,LVR,Nate Hobbs,CB,22,3,1,10,10,40,Illinois,2021,0.25,0.25,0.3453013390840684,74.6,0.12765925039522158
2712,5,169,CLE,Richard LeCounte,DB,22,3,0,1,1,12,Georgia,2021,0.08333333333333333,0.08333333333333333,0.3429272371251836,29.8,0.12697687664948237
2715,5,172,SFO,Deommodore Lenoir,CB,21,3,1,11,11,47,Oregon,2021,0.23404255319148937,0.23404255319148937,0.3393660841868562,71.0,0.12594069308585132
2718,5,175,NYJ,Jason Pinnock,CB,22,3,0,8,1,42,Pittsburgh,2021,0.19047619047619047,0.023809523809523808,0.3418748231279675,61.6,0.12488189150062257
2721,5,178,GNB,Shemar Jean-Charles,DB,23,3,0,1,1,28,Appalachian St.,2021,0.03571428571428571,0.03571428571428571,0.3411909521147674,15.9,0.12379206759527905
2723,5,180,SFO,Talanoa Hufanga,S,21,3,1,18,18,42,USC,2021,0.42857142857142855,0.42857142857142855,0.3407350381059673,95.5,0.1230441334318913
2726,5,183,ATL,Avery Williams,CB,23,2,0,2,2,32,Boise St.,2021,0.0625,0.0625,0.3400511670927672,20.0,0.12188392944076243
2729,6,186,NYJ,Hamsah Nasirildeen,DB,22,2,0,2,2,19,Florida St.,2021,0.10526315789473684,0.10526315789473684,0.3393672960795671,37.3,0.12067029166680604
2731,6,188,NWE,Joshuah Bledsoe,S,22,3,0,0,0,4,Missouri,2021,0.0,0.0,0.338911382070767,7.9,0.11982736411172495
2743,6,200,NYJ,Brandin Echols,CB,23,3,1,7,7,41,Kentucky,2021,0.17073170731707318,0.17073170731707318,0.3361758980179666,55.7,0.11405319425403149
2744,6,201,NYG,Rodarius Williams,CB,24,2,0,1,1,8,Oklahoma St.,2021,0.125,0.125,0.3359479410135666,43.4,0.11350644560650902
2755,6,212,BUF,Damar Hamlin,DB,23,3,1,6,6,34,Pittsburgh,2021,0.17647058823529413,0.17647058823529413,0.3334404139651662,57.6,0.10666209413886918
2756,6,213,BUF,Rachad Wildgoose,CB,21,2,0,2,0,20,Wisconsin,2021,0.1,0.0,0.3332124569607662,35.4,0.105956322218619
2758,6,215,TEN,Brady Breeze,S,23,2,0,0,0,11,Oregon,2021,0.0,0.0,0.3327565429519661,7.9,0.10449864151846988
2766,6,223,ARI,Tay Gowan,DB,23,3,0,0,0,6,Central Florida,2021,0.0,0.0,0.3309328869167658,7.9,0.09800710760962394
2767,6,224,PHI,JaCoby Stevens,S,23,1,0,0,0,2,LSU,2021,0.0,0.0,0.3307049299123658,7.9,0.09711618866113514
2770,6,227,DAL,Israel Mukuamu,DB,21,3,0,3,3,33,South Carolina,2021,0.09090909090909091,0.09090909090909091,0.3300210588991656,33.1,0.09432999171492057
2771,6,228,CHI,Thomas Graham,CB,22,2,0,0,0,11,Oregon,2021,0.0,0.0,0.3297931018947656,7.9,0.09336240846488153
2780,7,237,DEN,Kary Vincent Jr.,CB,22,1,0,0,0,2,LSU,2021,0.0,0.0,0.3277414888551653,7.9,0.08371931547374506
2784,7,241,LAC,Mark Webb,DB,22,1,0,0,0,7,Georgia,2021,0.0,0.0,0.3268296608375651,7.9,0.07885559696251182
2786,7,243,ARI,James Wiggins,S,24,1,0,0,0,3,Cincinnati,2021,0.0,0.0,0.3263737468287651,7.9,0.0762810381964944
2788,7,245,PIT,Tre Norwood,DB,22,2,0,3,3,32,Oklahoma,2021,0.09375,0.09375,0.325917832819965,33.9,0.07360802620684498
2794,7,251,TAM,Chris Wilcox,DB,23,0,0,0,0,0,BYU,2021,0.0,0.0,0.3245500907935648,7.9,0.06497336927086783
2805,1,3,HOU,Derek Stingley Jr.,CB,21,2,1,8,8,20,LSU,2022,0.4,0.4,3.0112207854227955,94.1,0.399389076939092
2806,1,4,NYJ,Sauce Gardner,CB,22,2,1,26,26,33,Cincinnati,2022,0.7878787878787878,0.7878787878787878,2.804703300945323,100.0,0.3950449940031082
2816,1,14,BAL,Kyle Hamilton,S,21,2,0,15,15,31,Notre Dame,2022,0.4838709677419355,0.4838709677419355,1.4430277589751568,96.8,0.35429072151291074
2823,1,21,KAN,Trent McDuffie,CB,21,2,1,17,17,27,Washington,2022,0.6296296296296297,0.6296296296296297,1.201156585740765,99.6,0.3285579733352211
2825,1,23,BUF,Kaiir Elam,CB,21,2,0,4,4,16,Florida,2022,0.25,0.25,1.191333050211584,74.6,0.32161082696200183
2833,1,31,CIN,Daxton Hill,DB,21,2,0,8,8,32,Michigan,2022,0.25,0.25,1.0067130865837308,74.6,0.29555198638355507
2834,1,32,MIN,Lewis Cine,DB,22,2,0,0,0,10,Georgia,2022,0.0,0.0,0.9270117884088208,7.9,0.2924840916539177
2837,2,35,TEN,Roger McCreary,CB,22,2,1,10,10,32,Auburn,2022,0.3125,0.3125,0.8008061934689708,87.3,0.2835255507676592
2839,2,37,HOU,Jalen Pitre,S,23,2,1,13,13,32,Baylor,2022,0.40625,0.40625,0.7834016484643622,94.3,0.27775436355921035
2841,2,39,CHI,Kyler Gordon,CB,22,2,1,7,7,27,Washington,2022,0.25925925925925924,0.25925925925925924,0.7623347344922546,77.0,0.27214120986706286
2844,2,42,MIN,Andrew Booth,CB,21,2,0,2,2,23,Clemson,2022,0.08695652173913043,0.08695652173913043,0.7255513827838056,31.5,0.26401234494138603
2850,2,48,CHI,Jaquan Brisker,S,23,2,1,9,9,30,Penn St.,2022,0.3,0.3,0.6428523569694944,85.0,0.24877091553396274
2851,2,49,NOR,Alontae Taylor,DB,23,2,1,8,8,30,Tennessee,2022,0.26666666666666666,0.26666666666666666,0.6290080071395884,78.8,0.2463587884625177
2862,2,60,CIN,Cam Taylor-Britt,CB,22,2,1,9,9,22,Nebraska,2022,0.4090909090909091,0.4090909090909091,0.5136721337061669,94.4,0.22211793813635458
2864,2,62,KAN,Bryan Cook,S,23,2,0,6,6,28,Cincinnati,2022,0.21428571428571427,0.21428571428571427,0.5058181258460449,67.2,0.2181431894502863
2870,3,68,CLE,Martin Emerson,CB,21,2,0,8,8,33,Mississippi St.,2022,0.24242424242424243,0.24242424242424243,0.4628193860488687,73.2,0.2069704216505228
2881,3,79,LAC,JT Woods,S,22,2,0,1,1,13,Baylor,2022,0.07692307692307693,0.07692307692307693,0.449761825275002,26.3,0.18923032416099989
2883,3,81,NYG,Cordale Flott,CB,21,2,0,4,4,25,LSU,2022,0.16,0.16,0.4473877233161172,53.4,0.186360646768222
2887,3,85,NWE,Marcus Jones,CB,23,2,0,11,11,17,Houston,2022,0.6470588235294118,0.6470588235294118,0.4426395193983474,99.7,0.18092855164248722
2898,3,96,IND,Nick Cross,DB,20,2,0,4,4,33,Maryland,2022,0.12121212121212122,0.12121212121212122,0.4295819586244808,42.3,0.16795718133551146
2899,3,97,DET,Kerby Joseph,DB,21,2,1,10,10,32,Illinois,2022,0.3125,0.3125,0.4283949076450383,87.3,0.16691105184214972
2911,4,109,SEA,Coby Bryant,CB,23,2,0,3,3,26,Cincinnati,2022,0.11538461538461539,0.11538461538461539,0.4141502958917292,40.0,0.15589338310314377
2915,4,113,WAS,Percy Butler,S,22,2,0,4,4,30,Louisiana,2022,0.13333333333333333,0.13333333333333333,0.4094020919739595,46.0,0.15279448991400008
2916,4,114,NYG,Dane Belton,DB,21,2,0,5,5,32,Iowa,2022,0.15625,0.15625,0.408215040994517,52.3,0.15206017438025493
2917,4,115,DEN,Damarri Mathis,DB,23,2,1,6,6,33,Pittsburgh,2022,0.18181818181818182,0.18181818181818182,0.4070279900150746,59.0,0.15134139941129537
2920,4,118,MIN,Akayleb Evans,DB,23,2,0,6,6,25,Missouri,2022,0.24,0.24,0.4034668370767473,72.7,0.14927520518997445
2921,4,119,BAL,Jalyn Armour-Davis,DB,23,2,0,1,1,12,Alabama,2022,0.08333333333333333,0.08333333333333333,0.4022797860973049,29.8,0.14861547977700207
2923,4,121,NWE,Jack Jones,DB,24,2,0,4,2,25,Arizona St.,2022,0.16,0.08,0.3999056841384201,53.4,0.1473376703203662
2937,4,135,KAN,Joshua Williams,CB,22,2,0,3,3,33,Fayetteville St.,2022,0.09090909090909091,0.09090909090909091,0.383286970426226,33.1,0.13975006235124565
2943,4,141,BAL,Damarion Williams,CB,24,2,0,1,1,15,Houston,2022,0.06666666666666667,0.06666666666666667,0.3761646645495715,21.8,0.13708826690460724
2944,4,142,LAR,Cobie Durant,DB,24,2,0,5,5,29,South Carolina St.,2022,0.1724137931034483,0.1724137931034483,0.3749776135701291,56.1,0.13667142700561297
2954,5,152,DEN,Delarrin Turner-Yell,S,22,2,0,2,2,30,Oklahoma,2022,0.06666666666666667,0.06666666666666667,0.3631071037757048,21.8,0.13282704319102195
2955,5,153,SEA,Riq Woolen,CB,23,2,1,14,14,33,Texas-San Antonio,2022,0.42424242424242425,0.42424242424242425,0.3619200527962624,95.0,0.13246815838015802
2959,5,157,TAM,Zyon McCollum,DB,23,2,0,6,6,30,Sam Houston St.,2022,0.2,0.2,0.3571718488784927,63.7,0.1310635166583754
2968,5,166,CIN,Tycen Anderson,S,23,2,0,0,0,7,Toledo,2022,0.0,0.0,0.3464883900635108,7.9,0.12799884649003324
2969,5,167,DAL,DaRon Bland,DB,23,2,0,17,17,34,Fresno St.,2022,0.5,0.5,0.3453013390840684,97.7,0.12765925039522158
2974,5,172,SFO,Samuel Womack,CB,23,2,0,2,2,23,Toledo,2022,0.08695652173913043,0.08695652173913043,0.3393660841868562,31.5,0.12594069308585132
2987,6,185,BUF,Christian Benford,DB,21,2,0,7,7,24,Villanova,2022,0.2916666666666667,0.2916666666666667,0.3395952530839671,83.7,0.12108129346229807
2999,6,197,JAX,Gregory Junior,CB,23,2,0,1,1,10,Ouachita Baptist,2022,0.1,0.1,0.3368597690311667,35.4,0.11562731318379948
3006,6,204,TEN,Theo Jackson,DB,23,2,0,2,0,26,Tennessee,2022,0.07692307692307693,0.0,0.3352640700003665,26.3,0.11179571486672596
3013,6,211,LAR,Quentin Lake,DB,23,2,0,2,2,23,UCLA,2022,0.08695652173913043,0.08695652173913043,0.3336683709695662,31.5,0.10735290213299042
3014,6,212,LAR,Derion Kendrick,DB,22,2,0,6,6,32,Georgia,2022,0.1875,0.1875,0.3334404139651662,60.7,0.10666209413886918
3016,6,214,LAC,Ja'Sir Taylor,DB,23,2,0,5,5,33,Wake Forest,2022,0.15151515151515152,0.15151515151515152,0.3329844999563661,51.2,0.10523527510192443
3023,6,221,SFO,Tariq Castro-Fields,CB,23,2,0,1,0,10,Penn St.,2022,0.1,0.0,0.3313888009255659,35.4,0.09973409307812015
3024,7,222,JAX,Montaric Brown,DB,23,2,0,4,4,20,Arkansas,2022,0.2,0.2,0.3311608439211658,63.7,0.09887963865851374
3030,7,228,GNB,Tariq Carpenter,DB,23,2,0,1,1,17,Georgia Tech,2022,0.058823529411764705,0.058823529411764705,0.3297931018947656,19.1,0.09336240846488153
3034,7,232,DEN,Faion Hicks,CB,24,1,0,0,0,2,Wisconsin,2022,0.0,0.0,0.3288812738771655,7.9,0.08928952024980819
3038,7,236,LAC,Deane Leonard,DB,22,2,0,2,2,28,Mississippi,2022,0.07142857142857142,0.07142857142857142,0.3279694458595653,23.5,0.08487760271572647
3039,7,237,DET,Chase Lucas,DB,25,2,0,1,1,18,Arizona St.,2022,0.05555555555555555,0.05555555555555555,0.3277414888551653,18.0,0.08371931547374506
3042,7,240,WAS,Christian Holmes,CB,24,2,0,3,3,30,Oklahoma St.,2022,0.1,0.1,0.3270576178419652,35.4,0.08010673456244727
3044,7,242,CAR,Kalon Barnes,CB,23,1,0,0,0,2,Baylor,2022,0.0,0.0,0.3266017038331651,7.9,0.07758046859729945
3045,7,243,KAN,Jaylen Watson,DB,23,2,0,5,5,32,Washington St.,2022,0.15625,0.15625,0.3263737468287651,52.3,0.0762810381964944
3046,7,244,ARI,Christian Matthew,DB,25,2,0,2,2,20,Valdosta St.,2022,0.1,0.1,0.326145789824365,35.4,0.07495699448978144
3055,7,253,LAR,Russ Yeast,DB,23,2,0,4,4,32,Kansas St.,2022,0.125,0.125,0.3240941767847647,43.4,0.06188164276145375
3056,7,254,CHI,Elijah Hicks,S,22,2,0,3,3,32,California,2022,0.09375,0.09375,0.3238662197803647,33.9,0.060294346128310694
3061,7,259,KAN,Nazeeh Johnson,S,24,1,0,1,1,11,Marshall,2022,0.09090909090909091,0.09090909090909091,0.3227264347583645,33.1,0.05193107836561617
3069,1,5,SEA,Devon Witherspoon,DB,22,1,0,6,6,14,Illinois,2023,0.42857142857142855,0.42857142857142855,2.609695256679512,95.5,0.39075069136660967
3080,1,16,WAS,Emmanuel Forbes,CB,22,1,0,2,2,14,Mississippi St.,2023,0.14285714285714285,0.14285714285714285,1.326141996887744,48.7,0.34670983882093465
3081,1,17,NWE,Christian Gonzalez,DB,21,1,0,2,2,4,Oregon,2023,0.5,0.5,1.28415298899627,97.7,0.34298862069365404
3088,1,24,NYG,Deonte Banks,DB,22,1,0,5,5,15,Maryland,2023,0.3333333333333333,0.3333333333333333,1.1885232500797258,90.2,0.31820320865578744
3096,2,32,PIT,Joey Porter Jr.,CB,23,1,0,4,4,17,Penn St.,2023,0.23529411764705882,0.23529411764705882,0.9270117884088208,71.6,0.2924840916539177
3108,2,44,IND,Julius Brents,DB,23,1,0,3,3,9,Kansas St.,2023,0.3333333333333333,0.3333333333333333,0.6986964685204957,90.2,0.2587833805789509
3109,2,45,DET,Brian Branch,DB,21,1,0,4,4,15,Alabama,2023,0.26666666666666666,0.26666666666666666,0.6848578864910403,78.8,0.2562250482631918
3111,2,47,WAS,Quan Martin,DB,23,1,0,2,2,16,Illinois,2023,0.125,0.125,0.656839604369039,43.4,0.2512191270110132
3115,2,51,MIA,Cam Smith,DB,22,1,0,1,1,15,South Carolina,2023,0.06666666666666667,0.06666666666666667,0.6021329055746999,21.8,0.24164154245518174
3120,2,56,CHI,Tyrique Stevenson,CB,23,1,0,6,6,16,Miami (FL),2023,0.375,0.375,0.5441817033862497,93.3,0.23045811561285362
3124,2,60,CIN,DJ Turner,DB,22,1,0,4,4,17,Michigan,2023,0.23529411764705882,0.23529411764705882,0.5136721337061669,71.6,0.22211793813635458
3130,3,66,PHI,Sydney Brown,DB,23,1,0,2,2,14,Illinois,2023,0.14285714285714285,0.14285714285714285,0.4651934880077536,48.7,0.21057192136989403
3136,3,72,ARI,Garrett Williams,DB,22,1,0,2,2,9,Syracuse,2023,0.2222222222222222,0.2222222222222222,0.458071182131099,68.5,0.20012324004081197
3140,3,76,NWE,Marte Mapu,DB,23,1,0,2,2,17,Sacramento St.,2023,0.11764705882352941,0.11764705882352941,0.4533229782133293,41.1,0.19373388111965253
3147,3,83,DEN,Riley Moss,DB,23,1,0,1,1,14,Iowa,2023,0.07142857142857142,0.07142857142857142,0.4450136213572323,23.5,0.18359421931622563
3151,3,87,SFO,Ji'Ayir Brown,S,23,1,0,2,2,15,Penn St.,2023,0.13333333333333333,0.13333333333333333,0.4402654174394626,46.0,0.17836115358448304
3159,3,95,CIN,Jordan Battle,DB,22,1,0,3,3,17,Alabama,2023,0.17647058823529413,0.17647058823529413,0.4307690096039231,57.6,0.16902445425933682
3166,3,102,MIN,Mekhi Blackmon,CB,24,1,0,2,2,15,USC,2023,0.13333333333333333,0.13333333333333333,0.4224596527478262,46.0,0.161986661371254
3168,4,104,LVR,Jakorian Bennett,DB,23,1,0,2,2,14,Maryland,2023,0.14285714285714285,0.14285714285714285,0.4200855507889413,48.7,0.16015401473509988
3169,4,105,PHI,Kelee Ringo,DB,21,1,0,2,2,17,Georgia,2023,0.11764705882352941,0.11764705882352941,0.4188984998094989,41.1,0.15926582695409053
3177,4,113,ATL,Clark Phillips,CB,21,1,0,2,2,11,Utah,2023,0.18181818181818182,0.18181818181818182,0.4094020919739595,59.0,0.15279448991400008
3183,4,119,KAN,Chamarri Conner,DB,23,1,0,3,3,17,Virginia Tech,2023,0.17647058823529413,0.17647058823529413,0.4022797860973049,57.6,0.14861547977700207
3198,4,134,MIN,Jay Ward,S,23,1,0,1,1,17,LSU,2023,0.058823529411764705,0.058823529411764705,0.3844740214056685,19.1,0.1402233927907418
3202,5,138,IND,Darius Rush,DB,23,1,0,0,0,3,South Carolina,2023,0.0,0.0,0.3797258174878988,7.9,0.1383828492804609
3206,5,142,CLE,Cameron Mitchell,DB,21,1,0,2,2,13,Northwestern,2023,0.15384615384615385,0.15384615384615385,0.3749776135701291,51.8,0.13667142700561297
3209,5,145,CAR,Jammie Robinson,DB,22,1,0,1,1,15,Florida St.,2023,0.06666666666666667,0.06666666666666667,0.3714164606318018,21.8,0.13546061220308492
3210,5,146,NOR,Jordan Howden,DB,23,1,0,3,3,16,Minnesota,2023,0.1875,0.1875,0.3702294096523594,60.7,0.13506920466600902
3219,5,155,SFO,Darrell Luter,CB,23,1,0,0,0,7,South Alabama,2023,0.0,0.0,0.3595459508373775,7.9,0.13176028055556294
3221,5,157,BAL,Kyu Blu Kelly,CB,22,1,0,0,0,8,Stanford,2023,0.0,0.0,0.3571718488784927,7.9,0.1310635166583754
3222,5,158,IND,Daniel Scott,S,24,0,0,0,0,0,California,2023,0.0,0.0,0.3559847978990502,7.9,0.13071852425677066
3224,5,160,JAX,Antonio Johnson,DB,21,1,0,2,2,13,Texas A&M,2023,0.15384615384615385,0.15384615384615385,0.3536106959401653,51.8,0.1300337621959624
3229,5,165,CHI,Terell Smith,DB,24,1,0,2,2,12,Minnesota,2023,0.16666666666666666,0.16666666666666666,0.3476754410429532,54.9,0.12833779709322657
3234,5,170,LVR,Christopher Smith,DB,23,1,0,1,1,12,Georgia,2023,0.08333333333333333,0.08333333333333333,0.3417401861457411,29.8,0.12663347645792383
3242,6,178,DAL,Eric Scott,DB,25,0,0,0,0,0,Southern Miss,2023,0.0,0.0,0.3411909521147674,7.9,0.12379206759527905
3244,6,180,ARI,Kei'Trel Clark,DB,22,1,0,2,2,14,Louisville,2023,0.14285714285714285,0.14285714285714285,0.3407350381059673,48.7,0.1230441334318913
3245,6,181,TAM,Josh Hayes,CB,24,1,0,1,1,15,Kansas St.,2023,0.06666666666666667,0.06666666666666667,0.3405070811015673,21.8,0.12266281707130328
3246,6,182,LAR,Tre'Vius Tomlinson,CB,22,1,0,1,1,15,TCU,2023,0.06666666666666667,0.06666666666666667,0.3402791240971672,21.8,0.12227618616436559
3247,6,183,DEN,JL Skinner,S,22,1,0,0,0,2,Boise St.,2023,0.0,0.0,0.3400511670927672,7.9,0.12188392944076243
3262,6,198,SEA,Jerrick Reed,S,23,1,0,0,0,10,New Mexico,2023,0.0,0.0,0.3366318120267667,7.9,0.1151133167723612
3266,6,202,JAX,Christian Braswell,DB,23,1,0,0,0,3,Rutgers,2023,0.0,0.0,0.3357199840091666,7.9,0.11294815700632754
3268,6,204,NYJ,Jarrick Bernard-Converse,CB,23,1,0,0,0,8,LSU,2023,0.0,0.0,0.3352640700003665,7.9,0.11179571486672596
3272,6,208,JAX,Erick Hallett,DB,23,0,0,0,0,0,Pittsburgh,2023,0.0,0.0,0.3343522419827663,7.9,0.10933865526173481
3273,6,209,NYG,Tre Hawkins,CB,23,1,0,2,2,17,Old Dominion,2023,0.11764705882352941,0.11764705882352941,0.3341242849783663,41.1,0.10869087142410783
3278,6,214,NWE,Ameer Speed,CB,23,1,0,0,0,13,Michigan St.,2023,0.0,0.0,0.3329844999563661,7.9,0.10523527510192443
3285,7,221,IND,Jaylon Jones,DB,21,1,0,4,4,17,Texas A&M,2023,0.23529411764705882,0.23529411764705882,0.3313888009255659,71.6,0.09973409307812015
3288,7,224,ATL,DeMarcco Hellams,DB,23,1,0,2,2,15,Alabama,2023,0.13333333333333333,0.13333333333333333,0.3307049299123658,46.0,0.09711618866113514
3296,7,232,GNB,Carrington Valentine,DB,21,1,0,4,4,17,Kentucky,2023,0.23529411764705882,0.23529411764705882,0.3288812738771655,71.6,0.08928952024980819
3298,7,234,LAR,Jason Taylor,S,23,1,0,0,0,8,Oklahoma St.,2023,0.0,0.0,0.3284253598683654,7.9,0.08712718522890517
3305,7,241,PIT,Cory Trice Jr.,CB,23,0,0,0,0,0,Purdue,2023,0.0,0.0,0.3268296608375651,7.9,0.07885559696251182
3306,7,242,GNB,Anthony Johnson,DB,23,1,0,2,2,12,Iowa St.,2023,0.16666666666666666,0.16666666666666666,0.3266017038331651,54.9,0.07758046859729945
3309,7,245,NWE,Isaiah Bolden,CB,23,0,0,0,0,0,Jackson St.,2023,0.0,0.0,0.325917832819965,7.9,0.07360802620684498
3310,7,246,CIN,DJ Ivey,CB,23,1,0,1,1,8,Miami (FL),2023,0.125,0.125,0.3256898758155649,43.4,0.0722338220773695
3312,7,248,HOU,Brandon Hill,DB,23,1,0,0,0,2,Pittsburgh,2023,0.0,0.0,0.3252339618067649,7.9,0.06940846119754013
3314,7,250,KAN,Nic Jones,CB,21,1,0,0,0,9,Ball St.,2023,0.0,0.0,0.3247780477979648,7.9,0.06647842168776974
3316,7,252,BUF,Alex Austin,DB,22,1,0,1,0,8,Oregon St.,2023,0.125,0.0,0.3243221337891647,43.4,0.06344121338553443
3318,7,254,NYG,Gervarrius Owens,DB,23,1,0,0,0,3,Houston,2023,0.0,0.0,0.3238662197803647,7.9,0.060294346128310694
3319,7,255,SFO,Jalen Graham,S,22,1,0,0,0,4,Purdue,2023,0.0,0.0,0.3236382627759647,7.9,0.05867901221578958
3322,7,258,CHI,Kendall Williamson,S,23,0,0,0,0,0,Stanford,2023,0.0,0.0,0.3229543917627646,7.9,0.053661674098803736
